,Date,Price,Signal,,,,,,,
,8/29/2014,23.905,BUY,,103.44,,,,,
,8/25/2014,24,SELL,,103.65,,,,,
,8/11/2014,22.4,BUY,,96.93,,,,,
,7/28/2014,23.3,SELL,,97.12,,,,,
,7/21/2014,24.01,BUY,,100.28,,,,,
,7/15/2014,23.85,SELL,,100.48,,,,,
,7/2/2014,22.8375,BUY,,96.41,,,,,
,6/26/2014,23.5225,SELL,,96.6,,,,,
,6/4/2014,23.085,BUY,,94.99,,,,,
,6/2/2014,22.105,SHORT,,99.8,,,,,
,CRVL,,,,,,,,,
,5/19/2016,45.8392,BUY,,144.8,,,,,
,5/17/2016,45.21,SELL,,145.09,,,,,
,3/29/2016,40.52,BUY,,130.3,,,,,
,3/22/2016,40.7725,SHORT,,130.02,,,,,
,3/17/2016,40.03,BUY,,128.16,,,,,
,3/15/2016,39.67,SHORT,,129.85,,,,,
,3/8/2016,39.44,BUY,,129.62,,,,,
,2/25/2016,42.66,SHORT,,121.01,,,,,
,2/17/2016,42.81,BUY,,121.92,,,,,
,2/4/2016,44.38,SELL,,122.16,,,,,
,1/22/2016,43.13,BUY,,118.96,,,,,
,12/31/2015,44.93,SELL,,119.2,,,,,
,12/14/2015,38.61,BUY,,102.64,,,,,
,12/8/2015,39.21,SELL,,102.85,,,,,
,12/4/2015,39.165,BUY,,102.94,,,,,
,11/25/2015,39.08,SELL,,103.15,,,,,
,10/28/2015,33.59,BUY,,88.84,,,,,
,10/21/2015,33.515,SELL,,89.02,,,,,
,10/19/2015,33.47,BUY,,89.08,,,,,
,10/14/2015,33.075,SELL,,89.26,,,,,
,10/5/2015,32.34,BUY,,87.45,,,,,
,9/24/2015,33.63,SELL,,87.63,,,,,
,9/8/2015,31.15,BUY,,81.33,,,,,
,8/31/2015,30.6,SHORT,,83.15,,,,,
,8/27/2015,31.29,BUY,,85.37,,,,,
,8/24/2015,31.31,SELL,,85.54,,,,,
,8/17/2015,33.04,BUY,,90.45,,,,,
,8/13/2015,32.82,SELL,,90.63,,,,,
,8/10/2015,32.945,BUY,,91.16,,,,,
,8/3/2015,31.92,SHORT,,94.56,,,,,
,7/27/2015,31.735,BUY,,94.39,,,,,
,7/17/2015,31.96,SELL,,94.58,,,,,
,7/8/2015,32.66,BUY,,96.85,,,,,
,6/26/2015,32.77,SHORT,,96.91,,,,,
,6/18/2015,31.95,BUY,,94.86,,,,,
,6/15/2015,31.925,SHORT,,95.32,,,,,
,6/11/2015,31.955,BUY,,95.79,,,,,
,6/2/2015,33.95,SELL,,95.98,,,,,
,5/18/2015,35.29,BUY,,99.97,,,,,
,4/29/2015,38.01,SELL,,100.17,,,,,
,4/24/2015,38.12,BUY,,100.66,,,,,
,4/17/2015,36.94,SELL,,100.86,,,,,
,4/7/2015,35.84,BUY,,98.05,,,,,
,3/9/2015,34.86,SELL,,98.25,,,,,
,3/5/2015,35.79,BUY,,101.07,,,,,
,3/3/2015,35.39,SELL,,101.27,,,,,
,2/24/2015,35.135,BUY,,100.74,,,,,
,1/26/2015,35.05,SELL,,100.94,,,,,
,1/16/2015,34.225,BUY,,98.76,,,,,
,1/2/2015,37.18,SELL,,98.96,,,,,
,12/18/2014,35.97,BUY,,95.93,,,,,
,12/12/2014,35.88,SELL,,96.12,,,,,
,12/8/2014,36.19,BUY,,97.14,,,,,
,11/28/2014,34.87,SELL,,97.33,,,,,
,11/24/2014,34.52,BUY,,96.55,,,,,
,11/14/2014,34.555,SELL,,96.74,,,,,
,11/4/2014,34.02,BUY,,95.43,,,,,
,10/17/2014,32.71,SHORT,,99.81,,,,,
,10/13/2014,32.7,BUY,,100.18,,,,,
,9/3/2014,40.74,SELL,,100.38,,,,,
,8/28/2014,40.55,BUY,,100.11,,,,,
,8/25/2014,40.09,SHORT,,101.68,,,,,
,8/19/2014,40.3,BUY,,102.62,,,,,
,8/13/2014,40.06,SHORT,,103.65,,,,,
,8/6/2014,40.63,BUY,,105.55,,,,,
,7/30/2014,42.05,SHORT,,102.51,,,,,
,7/23/2014,43.58,BUY,,106.67,,,,,
,7/8/2014,45.6,SELL,,106.88,,,,,
,6/20/2014,43.5,BUY,,102.16,,,,,
,6/11/2014,46.4205,SELL,,102.36,,,,,
,6/5/2014,45.1699,BUY,,99.8,,,,,
,CRWS,,,,,,,,,
,5/27/2016,9.3699,BUY,,126.1,,,,,
,5/23/2016,9.2204,SELL,,126.35,,,,,
,5/11/2016,9.3799,BUY,,128.79,,,,,
,5/9/2016,9.1978,SHORT,,131.92,,,,,
,5/4/2016,9.2699,BUY,,133.49,,,,,
,4/7/2016,9.2905,SELL,,133.76,,,,,
,4/1/2016,9.26,BUY,,133.59,,,,,
,3/24/2016,9.04,SELL,,133.86,,,,,
,2/24/2016,8.0195,BUY,,118.99,,,,,
,2/18/2016,7.9552,SELL,,119.23,,,,,
,1/22/2016,7.9332,BUY,,119.14,,,,,
,1/13/2016,8.2138,SELL,,119.38,,,,,
,1/8/2016,8.2833,BUY,,120.63,,,,,
,1/4/2016,8.2129,SELL,,120.87,,,,,
,12/30/2015,8.1955,BUY,,120.86,,,,,
,12/15/2015,8.1387,SELL,,121.1,,,,,
,12/11/2015,8.2454,BUY,,122.93,,,,,
,12/2/2015,8.3039,SELL,,123.18,,,,,
,11/16/2015,8.1677,BUY,,121.4,,,,,
,11/10/2015,8.1198,SELL,,121.64,,,,,
,10/5/2015,7.8955,BUY,,118.52,,,,,
,10/1/2015,7.9052,SELL,,118.76,,,,,
,9/25/2015,7.7096,BUY,,116.05,,,,,
,9/23/2015,7.8479,SELL,,116.28,,,,,
,9/1/2015,7.8857,BUY,,117.07,,,,,
,8/17/2015,7.8873,SELL,,117.3,,,,,
,7/30/2015,7.8857,BUY,,117.51,,,,,
,7/23/2015,7.8371,SELL,,117.75,,,,,
,7/17/2015,7.876,BUY,,118.57,,,,,
,6/30/2015,7.8176,SELL,,118.81,,,,,
,6/18/2015,7.82,BUY,,119.08,,,,,
,6/16/2015,7.8955,SELL,,119.32,,,,,
,6/8/2015,7.8274,BUY,,118.53,,,,,
,5/7/2015,7.8284,SHORT,,118.99,,,,,
,5/4/2015,7.8848,BUY,,120.33,,,,,
,4/15/2015,8.159,SELL,,120.57,,,,,
,3/30/2015,7.5648,BUY,,112.01,,,,,
,3/9/2015,8.1397,SELL,,112.23,,,,,
,2/27/2015,8.0694,BUY,,111.48,,,,,
,2/17/2015,8.1677,SELL,,111.7,,,,,
,2/6/2015,7.9148,BUY,,108.46,,,,,
,1/30/2015,7.7321,SELL,,108.68,,,,,
,1/20/2015,7.6996,BUY,,108.44,,,,,
,1/14/2015,7.7613,SELL,,108.66,,,,,
,1/2/2015,7.573,BUY,,106.24,,,,,
,12/30/2014,7.3898,SELL,,106.45,,,,,
,12/24/2014,7.3752,BUY,,106.45,,,,,
,12/8/2014,7.2947,SELL,,106.66,,,,,
,11/13/2014,7.029,BUY,,102.98,,,,,
,10/24/2014,7.244,SELL,,103.19,,,,,
,10/17/2014,7.1773,BUY,,102.44,,,,,
,10/14/2014,7.1177,SHORT,,103.72,,,,,
,10/6/2014,7.292,BUY,,106.69,,,,,
,9/30/2014,7.2537,SHORT,,107.69,,,,,
,9/22/2014,7.21,BUY,,107.47,,,,,
,9/11/2014,7.6038,SHORT,,102.59,,,,,
,9/9/2014,7.7204,BUY,,104.58,,,,,
,9/5/2014,7.6815,SELL,,104.79,,,,,
,8/29/2014,7.6514,BUY,,104.59,,,,,
,8/20/2014,7.6922,SELL,,104.8,,,,,
,8/6/2014,7.6425,BUY,,104.33,,,,,
,8/4/2014,7.5504,SELL,,104.54,,,,,
,7/29/2014,7.5064,BUY,,104.14,,,,,
,7/25/2014,7.4531,SHORT,,105.31,,,,,
,7/17/2014,7.2974,BUY,,103.52,,,,,
,7/3/2014,7.7155,SHORT,,98.59,,,,,
,7/1/2014,7.7787,BUY,,99.8,,,,,
,CRZO,,,,,,,,,
,5/17/2016,36.41,BUY,,"1,559.35",,,,,
,5/13/2016,34.715,SELL,,"1,562.47",,,,,
,5/11/2016,33.13,BUY,,"1,494.12",,,,,
,4/29/2016,35.6,SELL,,"1,497.11",,,,,
,4/19/2016,32.51,BUY,,"1,369.90",,,,,
,4/14/2016,32.83,SELL,,"1,372.65",,,,,
,4/6/2016,29.54,BUY,,"1,237.57",,,,,
,4/4/2016,30.38,SELL,,"1,240.05",,,,,
,3/29/2016,30.4,BUY,,"1,243.35",,,,,
,3/23/2016,30.79,SELL,,"1,245.84",,,,,
,3/2/2016,21.785,BUY,,883.24,,,,,
,2/19/2016,21.77,SHORT,,887.4,,,,,
,2/17/2016,23.62,BUY,,966.67,,,,,
,2/9/2016,26.02,SELL,,968.61,,,,,
,1/27/2016,22.365,BUY,,834.22,,,,,
,1/25/2016,22.485,SHORT,,833.12,,,,,
,1/21/2016,18.485,BUY,,687.66,,,,,
,12/14/2015,33.0601,SHORT,,479.17,,,,,
,12/9/2015,33.21,BUY,,483.27,,,,,
,12/2/2015,38.96,SELL,,484.24,,,,,
,11/30/2015,40.37,BUY,,502.77,,,,,
,11/20/2015,38.582,SELL,,503.78,,,,,
,11/16/2015,37.43,BUY,,489.72,,,,,
,11/11/2015,38.82,SELL,,490.7,,,,,
,10/28/2015,35.37,BUY,,447.99,,,,,
,10/19/2015,39.56,SELL,,448.89,,,,,
,9/30/2015,30.04,BUY,,341.55,,,,,
,9/18/2015,34.565,SELL,,342.23,,,,,
,9/16/2015,33.26,BUY,,329.97,,,,,
,9/10/2015,34.62,SELL,,330.63,,,,,
,8/27/2015,29.7533,BUY,,284.72,,,,,
,8/14/2015,35.09,SHORT,,248.13,,,,,
,8/12/2015,35.81,BUY,,254.24,,,,,
,8/3/2015,37.96,SHORT,,241.58,,,,,
,7/22/2015,37.8,BUY,,241.53,,,,,
,7/16/2015,42.16,SHORT,,219.77,,,,,
,7/14/2015,43.35,BUY,,226.88,,,,,
,6/25/2015,52.425,SELL,,227.33,,,,,
,6/23/2015,52.29,BUY,,227.2,,,,,
,6/18/2015,52,SELL,,227.66,,,,,
,6/16/2015,52.37,BUY,,229.74,,,,,
,6/12/2015,52.08,SELL,,230.2,,,,,
,6/5/2015,50.835,BUY,,225.15,,,,,
,5/14/2015,52.43,SELL,,225.6,,,,,
,5/12/2015,52.005,BUY,,224.22,,,,,
,5/6/2015,53.915,SELL,,224.67,,,,,
,4/23/2015,53.7275,BUY,,224.34,,,,,
,4/17/2015,53.86,SELL,,224.79,,,,,
,4/14/2015,51.68,BUY,,216.12,,,,,
,4/8/2015,51.19,SELL,,216.55,,,,,
,3/20/2015,47.04,BUY,,199.39,,,,,
,3/17/2015,45.6,SHORT,,206.72,,,,,
,3/11/2015,47.25,BUY,,215.06,,,,,
,2/26/2015,49.52,SELL,,215.49,,,,,
,1/30/2015,43.13,BUY,,188.06,,,,,
,1/28/2015,42.11,SELL,,188.44,,,,,
,1/14/2015,40.97,BUY,,183.71,,,,,
,1/12/2015,41.35,SELL,,184.08,,,,,
,1/8/2015,40.3,BUY,,179.77,,,,,
,12/26/2014,41.6125,SELL,,180.13,,,,,
,12/17/2014,33.82,BUY,,146.69,,,,,
,12/5/2014,35.63,SHORT,,140.16,,,,,
,12/3/2014,36.52,BUY,,144.24,,,,,
,11/26/2014,50.895,SELL,,144.53,,,,,
,11/20/2014,50.6899,BUY,,144.24,,,,,
,11/13/2014,50.48,SELL,,144.53,,,,,
,11/7/2014,50.08,BUY,,143.67,,,,,
,11/4/2014,49.23,SELL,,143.96,,,,,
,10/29/2014,50.61,BUY,,148.29,,,,,
,10/27/2014,47.09,SHORT,,160.91,,,,,
,10/16/2014,43.9,BUY,,150.61,,,,,
,10/1/2014,53.865,SHORT,,127.61,,,,,
,9/29/2014,55.05,BUY,,130.94,,,,,
,9/19/2014,57.065,SELL,,131.2,,,,,
,9/11/2014,56.7,BUY,,130.62,,,,,
,9/3/2014,61.07,SELL,,130.88,,,,,
,8/18/2014,57.61,BUY,,123.71,,,,,
,7/30/2014,64.955,SHORT,,111.59,,,,,
,7/21/2014,66.19,BUY,,114.17,,,,,
,7/3/2014,69.28,SELL,,114.4,,,,,
,6/4/2014,60.32,BUY,,99.8,,,,,
,CSA,,,,,,,,,
,No data,,,,,,,,,
,CSAL,,,,,,,,,
,5/27/2016,24.6758,BUY,,195.98,,,,,
,5/19/2016,23.87,SELL,,196.37,,,,,
,5/16/2016,24.025,BUY,,198.04,,,,,
,4/28/2016,23.33,SELL,,198.44,,,,,
,3/24/2016,21.583,BUY,,183.95,,,,,
,3/9/2016,21.7725,SELL,,184.32,,,,,
,2/25/2016,17.24,BUY,,146.24,,,,,
,2/19/2016,16.23,SHORT,,156.57,,,,,
,2/17/2016,16.1,BUY,,155.94,,,,,
,2/3/2016,18.91,SELL,,156.25,,,,,
,1/22/2016,17.81,BUY,,147.46,,,,,
,1/8/2016,19.865,SELL,,147.76,,,,,
,12/21/2015,18.44,BUY,,137.44,,,,,
,12/3/2015,19.44,SHORT,,131.24,,,,,
,11/25/2015,18.63,BUY,,126.28,,,,,
,11/19/2015,19.15,SHORT,,123.43,,,,,
,11/12/2015,19.495,BUY,,126.16,,,,,
,11/4/2015,20.35,SELL,,126.41,,,,,
,10/30/2015,20.04,BUY,,124.73,,,,,
,10/27/2015,19.605,SELL,,124.98,,,,,
,10/2/2015,17.96,BUY,,114.72,,,,,
,9/18/2015,21.0501,SELL,,114.95,,,,,
,9/10/2015,20.3949,BUY,,111.6,,,,,
,8/19/2015,23.0701,SELL,,111.82,,,,,
,8/14/2015,22.18,BUY,,107.72,,,,,
,8/12/2015,21.21,SHORT,,113.34,,,,,
,7/28/2015,20.825,BUY,,111.73,,,,,
,7/21/2015,23.83,SHORT,,99.62,,,,,
,7/15/2015,23.7771,BUY,,99.8,,,,,
,CSB,,,,,,,,,
,No data,,,,,,,,,
,CSBK,,,,,,,,,
,5/23/2016,14.828,BUY,,117.95,,,,,
,5/19/2016,14.682,SHORT,,119.61,,,,,
,5/12/2016,14.838,BUY,,121.37,,,,,
,5/5/2016,14.855,SHORT,,121.72,,,,,
,5/2/2016,14.91,BUY,,122.66,,,,,
,4/28/2016,14.85,SHORT,,123.65,,,,,
,4/26/2016,15.055,BUY,,125.86,,,,,
,3/31/2016,15.17,SELL,,126.11,,,,,
,3/17/2016,14.97,BUY,,124.7,,,,,
,3/15/2016,14.95,SELL,,124.95,,,,,
,3/11/2016,15.015,BUY,,125.74,,,,,
,3/9/2016,15.04,SELL,,125.99,,,,,
,3/2/2016,14.93,BUY,,125.32,,,,,
,2/23/2016,14.68,SELL,,125.57,,,,,
,2/12/2016,14.16,BUY,,121.36,,,,,
,2/3/2016,14.4,SELL,,121.6,,,,,
,1/15/2016,13.52,BUY,,114.4,,,,,
,1/8/2016,14.12,SHORT,,110.18,,,,,
,1/6/2016,14.25,BUY,,111.64,,,,,
,1/4/2016,14.23,SHORT,,112.25,,,,,
,12/29/2015,14.3,BUY,,113.25,,,,,
,12/22/2015,14.31,SHORT,,113.62,,,,,
,12/15/2015,14.49,BUY,,115.51,,,,,
,12/7/2015,14.805,SELL,,115.74,,,,,
,11/16/2015,14.67,BUY,,114.91,,,,,
,11/12/2015,14.695,SELL,,115.14,,,,,
,11/5/2015,14.58,BUY,,114.47,,,,,
,10/27/2015,14.56,SELL,,114.7,,,,,
,10/20/2015,14.715,BUY,,116.15,,,,,
,10/14/2015,14.43,SELL,,116.38,,,,,
,10/5/2015,13.886,BUY,,112.22,,,,,
,9/28/2015,14.124,SELL,,112.44,,,,,
,8/31/2015,13.64,BUY,,108.8,,,,,
,8/18/2015,13.97,SELL,,109.02,,,,,
,8/4/2015,13.65,BUY,,106.74,,,,,
,7/29/2015,13.635,SHORT,,107.29,,,,,
,7/27/2015,13.805,BUY,,109.06,,,,,
,7/21/2015,14.155,SELL,,109.28,,,,,
,7/7/2015,13.99,BUY,,108.22,,,,,
,6/29/2015,13.9,SELL,,108.44,,,,,
,6/16/2015,13.98,BUY,,109.28,,,,,
,6/2/2015,13.8111,SELL,,109.5,,,,,
,5/28/2015,13.91,BUY,,110.51,,,,,
,5/26/2015,13.9204,SELL,,110.73,,,,,
,5/7/2015,13.6806,BUY,,109.04,,,,,
,5/1/2015,13.601,SHORT,,110.12,,,,,
,4/28/2015,13.8897,BUY,,112.91,,,,,
,4/17/2015,13.84,SELL,,113.14,,,,,
,4/10/2015,13.9147,BUY,,113.98,,,,,
,4/7/2015,13.9296,SELL,,114.21,,,,,
,3/23/2015,13.825,BUY,,113.58,,,,,
,3/17/2015,13.822,SELL,,113.81,,,,,
,3/3/2015,13.2824,BUY,,109.59,,,,,
,2/11/2015,13.4466,SELL,,109.81,,,,,
,2/3/2015,13.2625,BUY,,108.52,,,,,
,1/28/2015,13.2724,SHORT,,108.87,,,,,
,1/22/2015,13.3122,BUY,,109.63,,,,,
,1/2/2015,13.5164,SELL,,109.85,,,,,
,12/5/2014,12.8243,BUY,,104.43,,,,,
,11/28/2014,12.6949,SHORT,,105.93,,,,,
,11/25/2014,12.665,BUY,,106.1,,,,,
,11/3/2014,12.9489,SELL,,106.31,,,,,
,10/27/2014,12.6452,BUY,,104.02,,,,,
,10/22/2014,12.5903,SELL,,104.23,,,,,
,10/8/2014,12.5356,BUY,,103.99,,,,,
,10/1/2014,12.4958,SHORT,,104.74,,,,,
,9/26/2014,12.5456,BUY,,105.58,,,,,
,9/23/2014,12.5805,SELL,,105.79,,,,,
,9/17/2014,12.9339,BUY,,108.98,,,,,
,9/12/2014,12.914,SELL,,109.2,,,,,
,8/26/2014,12.5754,BUY,,106.55,,,,,
,8/15/2014,12.5655,SELL,,106.76,,,,,
,7/30/2014,12.2469,BUY,,104.26,,,,,
,7/1/2014,12.5655,SELL,,104.47,,,,,
,6/4/2014,11.9801,BUY,,99.8,,,,,
,CSBR,,,,,,,,,
,No data,,,,,,,,,
,CSCD,,,,,,,,,
,5/24/2016,20.6599,BUY,,280.65,,,,,
,5/17/2016,20.3302,SHORT,,286.42,,,,,
,5/6/2016,20.415,BUY,,288.77,,,,,
,5/2/2016,20.79,SELL,,289.35,,,,,
,4/21/2016,20.63,BUY,,287.7,,,,,
,4/19/2016,20.63,SELL,,288.28,,,,,
,4/13/2016,20.66,BUY,,289.28,,,,,
,3/23/2016,20.84,SELL,,289.86,,,,,
,3/14/2016,20.67,BUY,,288.07,,,,,
,3/10/2016,20.47,SELL,,288.65,,,,,
,2/17/2016,19.815,BUY,,279.97,,,,,
,2/12/2016,19.85,SELL,,280.53,,,,,
,2/5/2016,19.835,BUY,,280.88,,,,,
,2/2/2016,15.75,SELL,,281.44,,,,,
,1/11/2016,14.28,BUY,,255.68,,,,,
,1/6/2016,15.44,SHORT,,238.77,,,,,
,12/28/2015,16.2,BUY,,251.53,,,,,
,12/15/2015,16.4469,SELL,,252.03,,,,,
,11/30/2015,16.05,BUY,,246.44,,,,,
,11/25/2015,15.82,SELL,,246.93,,,,,
,11/16/2015,15.72,BUY,,245.86,,,,,
,11/12/2015,15.59,SELL,,246.35,,,,,
,11/2/2015,15.34,BUY,,242.89,,,,,
,10/26/2015,15.25,SELL,,243.38,,,,,
,10/14/2015,14.96,BUY,,239.23,,,,,
,10/12/2015,15.24,SELL,,239.71,,,,,
,9/30/2015,13.77,BUY,,217.02,,,,,
,9/11/2015,15.25,SELL,,217.45,,,,,
,8/11/2015,13.68,BUY,,195.45,,,,,
,7/24/2015,14.672,SHORT,,183.81,,,,,
,7/22/2015,14.98,BUY,,188.42,,,,,
,7/15/2015,14.92,SHORT,,189.94,,,,,
,7/13/2015,14.78,BUY,,188.91,,,,,
,7/7/2015,14.97,SHORT,,187.29,,,,,
,7/1/2015,15.295,BUY,,192.12,,,,,
,6/26/2015,15.92,SELL,,192.5,,,,,
,6/15/2015,15.18,BUY,,183.92,,,,,
,5/22/2015,15.78,SELL,,184.29,,,,,
,5/4/2015,13.71,BUY,,160.44,,,,,
,4/27/2015,13.724,SELL,,160.76,,,,,
,4/22/2015,13.55,BUY,,159.04,,,,,
,4/16/2015,13.7,SELL,,159.36,,,,,
,4/6/2015,13.77,BUY,,160.5,,,,,
,3/31/2015,13.605,SELL,,160.82,,,,,
,3/20/2015,13.24,BUY,,156.82,,,,,
,3/17/2015,13.095,SHORT,,159.21,,,,,
,3/9/2015,12.26,BUY,,149.66,,,,,
,3/4/2015,12.74,SHORT,,144.8,,,,,
,3/2/2015,13.73,BUY,,156.68,,,,,
,2/10/2015,14.075,SELL,,156.99,,,,,
,2/6/2015,13.905,BUY,,155.4,,,,,
,1/27/2015,14.13,SELL,,155.71,,,,,
,1/9/2015,13.63,BUY,,150.5,,,,,
,12/30/2014,14.53,SELL,,150.8,,,,,
,12/22/2014,14.005,BUY,,145.64,,,,,
,12/11/2014,14.5301,SELL,,145.93,,,,,
,11/26/2014,12.82,BUY,,129.01,,,,,
,11/19/2014,12.902,SELL,,129.27,,,,,
,10/14/2014,9.89,BUY,,99.29,,,,,
,10/10/2014,9.7,SHORT,,101.68,,,,,
,10/7/2014,9.915,BUY,,104.35,,,,,
,9/30/2014,10.4281,SHORT,,99.86,,,,,
,9/24/2014,10.6019,BUY,,101.93,,,,,
,9/10/2014,10.99,SELL,,102.13,,,,,
,9/5/2014,10.595,BUY,,98.66,,,,,
,9/3/2014,10.853,SHORT,,96.76,,,,,
,8/29/2014,10.802,BUY,,96.69,,,,,
,8/20/2014,11.03,SHORT,,95.11,,,,,
,8/18/2014,11.0831,BUY,,95.95,,,,,
,8/13/2014,10.9969,SHORT,,97.1,,,,,
,8/4/2014,11.234,BUY,,99.59,,,,,
,7/15/2014,13.405,SELL,,99.79,,,,,
,7/9/2014,13.38,BUY,,99.8,,,,,
,CSCO,,,,,,,,,
,5/16/2016,26.64,BUY,,127.41,,,,,
,5/12/2016,26.67,SHORT,,127.78,,,,,
,5/10/2016,26.7,BUY,,128.44,,,,,
,4/29/2016,27.69,SELL,,128.7,,,,,
,4/20/2016,28.43,BUY,,132.4,,,,,
,4/15/2016,28.07,SELL,,132.67,,,,,
,4/13/2016,27.99,BUY,,132.56,,,,,
,4/5/2016,27.61,SELL,,132.83,,,,,
,3/1/2016,26.62,BUY,,128.32,,,,,
,2/23/2016,26.275,SELL,,128.58,,,,,
,2/12/2016,24.92,BUY,,122.19,,,,,
,2/10/2016,22.865,SHORT,,134.8,,,,,
,2/4/2016,23.195,BUY,,137.29,,,,,
,1/28/2016,23.4,SHORT,,136.64,,,,,
,1/26/2016,23.27,BUY,,136.43,,,,,
,12/31/2015,27.35,SELL,,136.7,,,,,
,12/29/2015,27.47,BUY,,137.57,,,,,
,12/18/2015,26.5701,SELL,,137.85,,,,,
,12/15/2015,26.7499,BUY,,139.06,,,,,
,12/3/2015,27.355,SHORT,,136.6,,,,,
,12/1/2015,27.38,BUY,,137.27,,,,,
,11/23/2015,27.44,SHORT,,137.52,,,,,
,11/17/2015,26.81,BUY,,134.9,,,,,
,10/30/2015,28.92,SELL,,135.17,,,,,
,9/25/2015,26.01,BUY,,121.81,,,,,
,9/14/2015,25.99,SHORT,,122.39,,,,,
,8/27/2015,26.03,BUY,,123.07,,,,,
,8/19/2015,28.07,SELL,,123.32,,,,,
,7/31/2015,28.42,BUY,,125.11,,,,,
,7/27/2015,28.28,SHORT,,126.24,,,,,
,7/13/2015,27.52,BUY,,123.34,,,,,
,6/12/2015,28.63,SHORT,,119.21,,,,,
,6/10/2015,28.625,BUY,,119.67,,,,,
,5/29/2015,29.31,SELL,,119.91,,,,,
,5/27/2015,29.1,BUY,,119.29,,,,,
,5/20/2015,29.705,SELL,,119.53,,,,,
,5/12/2015,29.23,BUY,,117.85,,,,,
,5/7/2015,28.86,SELL,,118.09,,,,,
,5/4/2015,29.16,BUY,,119.56,,,,,
,4/30/2015,28.83,SELL,,119.8,,,,,
,4/27/2015,28.89,BUY,,120.29,,,,,
,4/22/2015,28.64,SELL,,120.53,,,,,
,4/7/2015,27.25,BUY,,114.91,,,,,
,4/1/2015,27.28,SHORT,,115.24,,,,,
,3/30/2015,27.25,BUY,,115.58,,,,,
,3/24/2015,28.26,SHORT,,112.04,,,,,
,3/16/2015,28.27,BUY,,112.53,,,,,
,2/27/2015,29.59,SELL,,112.76,,,,,
,2/12/2015,29.02,BUY,,110.81,,,,,
,2/9/2015,27.1801,SHORT,,119.33,,,,,
,2/3/2015,26.93,BUY,,118.71,,,,,
,1/15/2015,27.995,SELL,,118.95,,,,,
,1/9/2015,27.7,BUY,,117.93,,,,,
,12/31/2014,28.19,SELL,,118.17,,,,,
,12/18/2014,27.07,BUY,,113.7,,,,,
,12/5/2014,27.74,SELL,,113.93,,,,,
,11/14/2014,25.79,BUY,,106.13,,,,,
,11/11/2014,25.17,SELL,,106.34,,,,,
,10/17/2014,23.115,BUY,,97.85,,,,,
,10/6/2014,25.01,SELL,,98.05,,,,,
,9/26/2014,25,BUY,,98.21,,,,,
,9/22/2014,25.14,SELL,,98.41,,,,,
,9/16/2014,25.1199,BUY,,98.53,,,,,
,9/9/2014,24.86,SELL,,98.73,,,,,
,8/19/2014,24.64,BUY,,98.05,,,,,
,8/14/2014,24.91,SHORT,,97.39,,,,,
,8/11/2014,25.12,BUY,,98.6,,,,,
,7/23/2014,25.69,SELL,,98.8,,,,,
,7/16/2014,25.76,BUY,,99.27,,,,,
,7/14/2014,25.45,SELL,,99.47,,,,,
,6/30/2014,24.745,BUY,,96.91,,,,,
,6/24/2014,24.59,SELL,,97.1,,,,,
,6/20/2014,24.83,BUY,,98.24,,,,,
,6/12/2014,24.66,SELL,,98.44,,,,,
,6/10/2014,24.95,BUY,,99.8,,,,,
,CSF,,,,,,,,,
,5/23/2016,32.665,BUY,,103.98,,,,,
,4/29/2016,33.1783,SELL,,104.19,,,,,
,4/13/2016,32.7546,BUY,,103.07,,,,,
,4/5/2016,32.3156,SELL,,103.28,,,,,
,3/31/2016,32.8645,BUY,,105.24,,,,,
,3/21/2016,32.7146,SELL,,105.45,,,,,
,2/1/2016,32.0885,BUY,,103.64,,,,,
,1/7/2016,32.8427,SHORT,,101.72,,,,,
,12/22/2015,34.4298,BUY,,107.06,,,,,
,12/2/2015,36.46,SELL,,107.27,,,,,
,11/16/2015,35.203,BUY,,103.78,,,,,
,10/27/2015,35.842,SELL,,103.99,,,,,
,10/8/2015,35.87,BUY,,104.28,,,,,
,9/29/2015,35.272,SHORT,,106.5,,,,,
,8/26/2015,35.76,BUY,,108.41,,,,,
,8/19/2015,38.12,SHORT,,102.5,,,,,
,7/29/2015,38.479,BUY,,103.88,,,,,
,7/20/2015,39.3,SHORT,,102.16,,,,,
,7/10/2015,38.99,BUY,,101.76,,,,,
,6/26/2015,39.96,SELL,,101.96,,,,,
,6/19/2015,39.92,BUY,,102.06,,,,,
,6/15/2015,39.4799,SELL,,102.26,,,,,
,5/27/2015,38.8399,BUY,,100.8,,,,,
,5/22/2015,39.123,SELL,,101,,,,,
,5/11/2015,38.76,BUY,,100.26,,,,,
,4/27/2015,39.44,SELL,,100.46,,,,,
,4/22/2015,39.5,BUY,,100.81,,,,,
,4/17/2015,39.7,SELL,,101.01,,,,,
,3/12/2015,38.2899,BUY,,97.62,,,,,
,3/6/2015,38.146,SELL,,97.82,,,,,
,2/3/2015,37.2986,BUY,,95.84,,,,,
,1/28/2015,36.941,SHORT,,97.17,,,,,
,1/22/2015,36.739,BUY,,97.03,,,,,
,1/9/2015,37.02,SHORT,,96.69,,,,,
,12/18/2014,37.3443,BUY,,97.93,,,,,
,12/1/2014,36.879,SELL,,98.13,,,,,
,11/10/2014,37.4299,BUY,,99.8,,,,,
,CSFL,,,,,,,,,
,5/18/2016,15.55,BUY,,181.35,,,,,
,5/3/2016,16.169,SELL,,181.71,,,,,
